query_id,answer
Y2FCctWjzGONCrRF,42d209a429f969f6 9b4788fb4dad78c5 a530c863b570cb53 3d080a40093013f3 d71362500db64867 b5d33872fd19e8a0 190b030ba82ad680 e3d643101944c38e b6b62dab14e01dc1 f88a64ddefd83847 f44da3d6cb855e68 fc0be49820e8b9c9 32242b3a85e1b852 647317fd91adf047 9e800a4c8548e029 fcdd3e3518319105 94ff7d20f86d3ace 77eb90e399eddbee 68bc9f69831c17df 7145489fc80c4b21 5f29d0112c8bcd35 55c879ea397f454d 4016adef537f3466 5383d0527090711d b2f7fa3ba7fcfc82 978233099d41d151 b44568397fb866b6 5e44b95c10bf7bd9 7742ee3dedb2928b 99b76a5ef25d4cf1 b8227d3f18a6333a 46566d0ec65544be 9faf271004489ddd ee5b834a3d55f497 9dcb1e0635f4db0f e00cabad84aa3f84 9f207ca2d46d94b1 a8eff19dfea55549 6f80cebef0753a12 233e04a0a9a18d75 a6f4e58e26894681 02bc1e04b792c79a 992de900c3b5e93a dad13d06b39b45bd 9bb084b872c10b04 423761483e3fad29 b8ceb9227dfc8841 5f7e6df52e506c2f 715e1e333c462c6c faf83eaf2ebddaa2
yxtkwn0U4VoLrhqc,f2747b3e161ea79e 9e1605446377c219 2c4e9b4749cef373 2b554de69c0de273 cbfb8f3206c22753 4d608d57d9747b1e 8624dc298a1e7e66 048fa9f09648b689 7f47b0bbf93f6a74 fb6878570cbad170 1671732093bceb7e 0e4943bd2b724f14 173a25243691b7ff 8cbb321efd7cbb62 0846ae758adbf04a fa33a4752e269077 1a267d803c65eec8 e8781d4bb8a3dd4f 86a02e0f4cfbd05b dc4889d04eda6b02 1e92f44ac8d14b2e 63b1a37b76f3e42e 58d8626091175fde 3c0d638f9c4b3baf c1fa8a4d6edcd57e 9761624cf916478b 7560a18f2c47b806 3887c4f37e3ea832 108fffb106fd4d30 a66c5f1862f3c841 9c2633b8f9bc7cf3 6d74ba4391f1bae9 2eb67baf77976289 c6fb297de5aff3cb 01d51f6a90bf78a1 d3bd6b7e430b276f 486bfa999aae6e73 6725ad27e425d744 a82466a555c8173d 3d9462a8fc93b729 7657d98ea2520466 555e1dee843de9b9 38ed02463ffab4c5 01dce1506ec10513 d20f5b2c6b364a90 5d97230c4a044f2c 87244c773f7271b2 3a81c3a8b0488e75 0d41b08411923b5b 0f581a7b621bf8c5
gMFaXa1SP0ibiIXs,9d00b1e9c3cf6202 41097d1a27058dab f869bd9d56913e8c a96a1fe59623151e 7ac2a0949a4d832f e1e71667f5c945ce 4e741ef4bd8cfac7 7f35a0146fe1ba8f dbe92483e8a260be 2af6814dae5451a1 14830dcaf2844430 3bbfcfda73438f55 1621dbbd883c9372 24eac6971e9f35d9 c4bb5d682127b61d 18f550b5ee768ddc 0aeff845b2243f96 6d1adf68cc9eab61 5608fcefc267bb6d fae3fe43d108e16e 15419ee8a2955a91 d2e0f7072b6e13c1 0fc15fe2b9f8af31 339de6f6c054b2f2 419620c16b9a656c 570148f5f1b8aded 6ee44d8fc8b04290 5c7c4c0d9b8bab03 486d1f4e02dc0c58 188ac4fff773650b 90b696ec1e1c1bb9 f6620cd646a62064 e69071d6079bd493 25d018c067a431a6 ba00f63fb3258c8c 5f4d2c84c96b9bff 211cc6ee25cecc6c 3c694b65e39fa406 5932efba0c0f0294 b138a8e1e154cc5c 3fbf5ccea062c6c5 b8e92fe23c74e32c f001ed3bfd09847a 5f8d5ad562daef73 ad2424a4c395558c c9fa3fbab185dd41 8be1c0be8857ee72 a8ffa422222e0344 e43b713907036bad 3fa27d43363b2ea3
VGyLUJLE109u2oWx,6ab0dd84f8bf075f f8a813f1ad0c6366 b71f401cca6e07f6 ee1e6fa955f2727b 8e83ccb23c11d481 cb618c3cf580b45b 7026b956d1487fe3 712bd75c8f4de227 eea084d9ce72550c 26310d7a3d439133 2d10d92b65d543b3 7411eb222fddafb8 ecc1cc466e57f5f5 a5f0f97c09b88d20 3a1f0898023bfb6e 8c4068d20e4707e7 2879614672a1a1e2 f0c4697b87a0d669 2a27cdd77ef77263 f4b7d92d64b00723 7d1e5f7965ed1129 7e8dc740a5eb0baa bc1c9cc99cf2f5f9 a46280c9cfe4466b 13c33b3b2cb229c3 131073d261297447 b164aedbdbed8d6c 6b23d3451c68f254 c246033b763ea08a 766e6b31fb93b55a 7764c133184ea9f6 18ac196ceb4f664e 2b6ce5f095314f23 b465a412e4c6f510 4d13baf3f9349b9e db875262b10613f8 a0f8aaf69a6c491d 3297a19d8f543eaf 1e4959402f6ca78a e02c443979ee4c73 f664d2703a3ecb76 0bebc0ace68d69a1 d3786653f93ceb7f 1b8742023ad692ec 14f8d857f6da2c61 6d595070f1f843b2 bde54d5c2f7229ec 4ff6510beac36c94 094dded09c32d981 59443bfbbe261fda
zIM4sXKWQPk4G4IK,0c40a681c3bbf232 a899a5d6ff5c4bb4 e9e6bab7271806e6 4030f29bd0ad8499 ad204310886dfe47 4639e3a0502ae7e7 cec1fdbd1b528be5 6631e37b9b57eb23 64fca3c2a4136777 09f9bc562f416ad8 6d970596da3e6f3c d0a001a78ea500b9 7aee77a11a8d39b1 19287c4fdb97a9b1 7d6cae5761420f85 72d16e8d14fa4384 9d9c8cda801608ee 43704210ba054ea4 0d44a1aa0c470f92 fe12cf2b39bbd873 f374ab2403bcaa22 650aef5cd7e0bd2b 0b087bf5b15de0e7 b39529254996d65e 67c2ec866314c52f 1a9afc0840fa6bb0 90d16fe381bc8f1d 5ef9d6255ef385b9 6c2d08e530a6da00 69b7ee2a92590357 6da1fd3a16a78dda 10a262303f0b2085 a6b6c8e0b56d51ba 32c158480430e1ca 351c3b5ae8e05a83 6575522dc472157c 676c83453729fb1c 8ce6935507edb57b 57ce7642d7b1f659 403762ef31e2413c d879ea49f2effb50 0a2e5438e909d179 466a09408e6237cb 6726b18128445b62 ec893fee6b656377 7ef9d3fdd5e04c4b fc3670b92eae71b0 69c1376e75a2c6d6 157ae24a28e713e6 828f1a70209cd5f0
PfpBbWC1NSI1R3ic,9e50bc5474da735d 7c542249d7f389cd eed86f3e17b5d1d1 521e6e3a6e55a966 0851636093c8cd04 64d2ddfc56de907b a1c9b99aa57c5dd7 bdbf9740cfb85d02 2504f693bcd80b59 c878260b14e3f1e9 30d0063c70bb3a83 b6b239e719c2ca2c 275c8f650de510d2 7caa63a91e2db434 928be2fd52f89a72 9d54b991c7c9f4e0 206a9e7363906e9c bd9e48b0d22e9b26 e329c70f9abe1fbd ac1836ee441b4623 ffb3666b355d9af5 c69649e80b1df2c7 88ec3c0c583970d2 04c0fdd6d9ad4784 04a954f0bd337f43 eb31acd03ecfc894 42cb80901c1b0ed1 80d73897cf42ec22 a8cf35588b67f230 e1ad8665d0ac18a1 8dc903e7d77e14af 6a238d23f6e842c1 785afa64939de43b 8cff9658031417f5 0fc2604e7a9c393c 5ba473c91d47af3c f1342555021c86c7 c7d83da32409fafd 5fa740957074fd22 312f5a8591b6d8cd daaed3fd3076179e d5f7c39a4af0f3e5 ed6a5de8181cba5a 042c7995f368fa06 44c0259f4302ec5b f20655ea19512b13 e2fd31c3c645b794 21f2f96ae271a547 c24e9424ff723628 1c12255a665d1215
y1SpEQ00r5d2AYfc,5e14602baa55ba43 852a3c6537718b4d 55d65e4ab08a7114 6cbce9e9ea392a5e 45974258df313c71 d983fa317c8ec0c1 6623fc6be1a49be9 16c85f7452a5f73f ab54332fafbf688e 5bcea5a9402b3fdc 9e7a4d1c28bf25f2 7bdcb5ab5b663cae 20aa213edf619d8b f64bc3c1c6caa23f 47a434930fc5f291 d2cd0c6daff6e8c9 e338e4e48216209b 1f12e9c6e184a912 8474a23d55558cc6 128d898990350d0d ef9a67178870e79d dce0509dafb84b48 dd69442cf9325eb7 85b1f310ac1c5bb9 0add7e6cb7eabc98 2c0296376564e100 1db56fa2f2848813 faf79f70755ee234 822d2ba85cacfab3 966b94cc250b0b39 fba3e35e431b8ff5 a488fbb3e49a3d37 f622759e92ea7715 860d5258018590c4 35dbf70a7b3139fc 2ec8ad5df48d563a 881f02823eff975f 75333f205ea181a8 a882ac08231bae00 ef72179daa448367 60886147bdb384b6 fdb20a92dd3dc510 0c2aecaa44c7e1d8 6475f965bc0a32d6 349e61b72ba517fa 512f75ef352c9650 7fc17171557dc555 49caf3b879255e2b 7f5d6c144cdfd4a2 77cb42fe0654e7c3
fDFTZnNxnBT90Qjw,b24e22ee3cc21a5f b975be1cae349ded 985718eb8d1a88b9 e532abf78188d386 30b596c6f3f38190 42fc2da375ed0382 81aa4f0cc5251a96 a96d994cb983fc02 f13b105032e23071 fc5ea202c599e9fb 8091a62ac65c310f 7a43f67c23108e90 626bdfa2768f75fa 01caa5fd6dbaa083 9723f58d0667e8db 9ff742ea06ac565b 1ad3d0938672c910 c8076c7ce2e7dce8 4b07965e1e233626 39e4ebcfb255299b ee941f312945a3d9 8448c3a2bce4aba5 947566029db2fbef 582e5dbed4e518ec b19c0e8129a808d0 55c9e198df3e22b1 ea88996cb7e4405e 19bbad5f268abc29 1b64eeb217b20bc6 39df6cf736e9044e 15327e5e33b590f0 e3d142f7bf8278aa af25c28ac64c057c ffd46c16dfb77b72 596afcfd19cefc24 87fb995181062125 1f520795c263999b e3b04eccb9c7d986 5813207157edb70f 76b076ced38fa83f dcc15c82dfc60785 e248a68ed938334b dee628d16bc61f35 31fa60e212958503 38a9f41443d33ab4 1ac5f162a82636c2 aebf4a9a12ef4e3e d95e4ee55cc93ca7 963d1f53046197f3 98d8dae0addb6b3b
LxUilEmQWS4RBGyE,6626e752be7e228f 8eeb221603a0eed6 999f6a64e0943ad0 2fbb67c9310c64aa d6bfdab22e3a9ab7 7b1584749e25dbda 5763dd16e9a3c85c 5559b58c7b9f37c2 c196636649fd9364 011b7269fcc011dc 0d366ac60b7cb605 914908ac646e1622 ef9bcecd7bfe5888 00fc7e95ac699c93 896e0c1586b0decd 808174049da8f7be 70c3044089f41d62 3107d465dd7ec67b 529b4b13c3e4ba43 77ad2757fa925e5e f214793cf903afa2 fbf8a0cbdebe85e9 eed5e5f89923a293 f077504b83e81a9b bf3de65de5223b94 d82d2272653efd54 a8c82df461322b92 92fefe40debe05ae 02422cced0bd244f 7ad773c65dbe146d 6c1750c1c22298de 85ee61e7cc732007 ca9b3e21b3e8d8c5 52fd57c90bd56b58 923166af40849cc6 52b0a17d30ce0445 1bfb7a45c8241a0e f083f55f7b586a7a abc1630c8d9563df d1aefb9c04e5e467 798000d687564cda d351bb67b8aebb8a 348d17a99d2ef217 1f73934507070762 3fb1ce3d365b1c5a 8de112a56dd34513 f51cff9272cf96fb 61b4a958b33c6a85 fc384d140cf0de2b 09433c66fd1d6922
FgZgS2s9kJY9xUhW,73d8351a3a8d8d41 ae1030c38d8b4727 f519f848cf28ffe0 439e8c1cfc1a0fa8 2d7253d80c316f83 760634faa771e24a a47ae57e9228fee3 70291f9f7d9fd4fc 22d247a1dc36f54e 0dbd820459533f2b 31102c8fa5521224 e8e46dda55620424 bcc5dd9398235d98 84191171ab143c53 3e3e5ed2458d3572 ebbac5bab03c49ee 2035adb3273ee395 9798f35e901859ed ba26b068a38f4e38 ab95171b75d1c836 6dfbe674f09d7131 57f86f5b41eb8877 0a4b37dcdb8f6f3d 3041607251e57c62 64923ab82a28bd9f 4c2d1e6ea359a5fc f3be8f8d7661a814 955add8b1169cf10 59168b06bb584859 11443acd121c4f20 68d499e061fe7782 6f131be7786b83c1 1753a48b83b17210 f3388dafa6403e81 d7b523b6d3c1c3f7 b55df4c4c84f10a9 49ec320d9025a757 257f07cc1b16d406 b796a483cb6e1dcd 6613fece3567046e 76d9910c5383fd66 0be4fdcd9cc4a0b6 705d96426f3ad807 9c4b713354f8894d 84843269a903acaf 8aed5dd9c913d858 17656f57510e6000 9abde5bb0f60f0e5 961990e0e90b92b8 b4459bafcb042ce9
PJJEIx8CWFRBfnLA,a53cb0227876ddb2 f4029216be63d95c b4796f88904701d8 f003e2115e083025 fdb5eeeb7037e437 a9e90a7c3d9d218f 5490cb6614829c80 e337c83e622906da 867772aeea65b49c 6ee5a0f6dd127b9e 01985547b1b01b36 a8bd28ef5ed2d2d0 e0ca7826e2069c17 e34cf6a893dc8fac 0994455f4efe954c 1dd7605d6d459ad4 5ebd0ada16377413 40e18ac3a16b109b 4e699aa1b0edb8a4 4a66a2f381d74500 18815866f8c22d99 26c3423ef88375bb c29994783f22c2fd dee199cba1d88d85 142f24a97b5713a9 8f6f109598aabf6c 6ec255464bfea94e 974caaa4320ec38c 1b87781dd87cf338 45cd411b9eedbc9a 8cdeff2f744097ca caa62994abab74e0 fd4eba6675afd75a 7f2abb28957e9481 5f71560c48b70ca7 0cde3bfc67249f5a 94239c8b8db0141c df4907676a4d6cbd 7f73982e058e3a79 d4f9577f5ee70cb2 ae10a8e82bc52c0f 6da1fd3a16a78dda 88fef211bceb500e a16e492677a5ed32 db17673b25584121 9932f79bbda303b8 5198820099a3f8c3 48a732fa21b1dff0 919e3dd0534abf61 6446db82dea95253
bmm8LDzgb21jOX1T,70933cf58e871f09 6d5eb66eb6127eac 51959046305ae76b d574717a75551750 e3e3f70017caf4ac f0ec6337241b1df9 7a59fa6f401ebeb2 c32836142305cc1a 2210fc8dc9a6bc37 b84083a5b27317ff 77bf9ac5f1a713a4 f2207cf14c53310a 2bbce3fa17332521 2200352f5c173477 6542269fc75a1eb7 d0b790af9a99b413 b99584801f5e9525 19903fd5978cbc7a 5b97c8523acef31d 3a9b81872ba5ec18 f0047c9cbae4b32a ae1476afd85be21b bbf0911469046619 dd25893ee2c178fb aeb999d69ebde75c 19a6f4dd976e16ca 099de2de40a616c6 e88153c7dd5e582e 311471576b52f108 17a8c955292d6777 0e7ba2c2fe02af7c fa05a5ff98120a7c 526377f58b131f9c 18ebc3554bdab1e0 4b59d9f20dc20b0b b3687ade0d8ea0d4 74dda6b00ea9c534 5b2fc17d82c58b90 5f33a04a600a4dcd 3025cedacab90d19 0bda1b456614f092 b1b329e1c3d239cf f1b22e2bf6dc1882 5f9a8fbf0ee55eff a69a5fa37776dc51 1fa213b84dd3a93d 9c5eee33fe51c3d4 7b12cc37c2505968 e69745403b2cd497 909d6cfcc325aea7
Ut6XbndXV7TBeieu,68a13720cf996e85 b2b8ad0d0f44ca87 319bdb80e319b2de c9ccbc091b834d7a defc856a1b704ae0 4e5fa647161806c2 d33b5834612b6af0 da469f0d22ede7aa f803bad45ea4e99d 1c2c274c74d04e2e 713ba305a6890388 8e1fac4749218d94 de36a87f86a675d0 114a52f1543818cd ab51a9867bf62ece aadf3fde26e09299 fe30c1e146d61b0d 555758db915a824f 9e31e5f4a3076919 b83e3fd51072f2b4 90600a0bdac36862 68588eb0865d6ec5 fcdc326a1268b595 7b145ca43dce0cf9 0b82589a743ff763 ca4772ac4f2290cf f95035a43d5c36a8 0a38b281724cec51 7004a1158da9b6c4 5002997042f67690 81127a05c72ada10 0006425fed03b663 e982f7ac9cbf2d2b 80594da6d11f07df 5602b33973150a77 de068bbdaf44201d d34a1360dc2050d6 849bd55cc6ec96b2 d9d6cfd10a84c6ef ab4cfcd03169e865 f09098d597e2d046 b2c049081eb2ddaf c402f37880def88d c54e5ed2e12efed3 c1ca771af5993dcd 43479f18f4b38f62 826cbfd7890ae1de a51b8f09d8e00216 04b15591936d63dd 6785ba8c045615a3
3DwPXgkSfZSL3CQq,ad8094794b14a73c 457b35951e0059a0 aaaca0af70715018 cfd0a1d73cabd9e1 b2e3fd27bf0b823f 0d65ca87e2f6fea8 f4a37299527bc3a2 15f5ae234356690a 686de5471416965b 25c0fd63e58cebf5 da261d3255bf6fea d3be73b0c7dc244e 7cff06ecb8b46cc0 c3bf9980d7479324 03d615856bc30757 23934e64b8890e94 d43bdb7d4305c3f6 3a4f9359a0f29bed 424ea2785eb314da e917839101f20c72 c7c82c20004c1ba2 ebc47344814e0019 a9a1f293c85626b3 a88963febc25a019 89fddcc6978c641a ae01c597d66f7e9f 4472b3d4e78e23c2 7e2be877093bf8dd f9abf2b0a2211f07 4a4949e8fcf0adc4 c5789b89704713b7 6710b8c3e07d3ff0 3fcf36d197b9d17f 5e8aad39506d9d75 7eda94c859138f39 2bbf74ac36bff50a b929eaca635d9f7d ec0f8712dd51c8ca fb555db2bad7a7d3 065558a7027f1bfc 26073ae505422003 eb3eab20f47dbc04 242568663e18b580 903ef5f8eabffd66 cad5904d690ea6f6 d86e8f15901a7b70 d342bb42fc98fab4 df72766ebb00fc3c 3dd601af2444296d 551c4a50106fad67
QLQ3ob6QWoMuWizd,f95035a43d5c36a8 e982f7ac9cbf2d2b ebb214349a447190 309e3d0fdab625b6 f09098d597e2d046 ca4772ac4f2290cf 6b0ef8b7901f8f2c ab51a9867bf62ece 7d84c17d2118eeff bf06498acd2dd895 0b82589a743ff763 68a13720cf996e85 0006425fed03b663 cca85b85747c6260 713ba305a6890388 de068bbdaf44201d 2ee3d803e029a3b8 b2b8ad0d0f44ca87 468711ad717fa712 fcdc326a1268b595 849bd55cc6ec96b2 114a52f1543818cd b2c049081eb2ddaf 7d48714f5f4d2f3b 6785ba8c045615a3 8c556a063e070022 4d6ae876c6e6b306 9e31e5f4a3076919 22d669d90ee9684f 81127a05c72ada10 323e8a7cdc7bbb30 fe30c1e146d61b0d e876a3ea4567dab2 618c1806f0bd5b0c 90600a0bdac36862 4823047b86f1f999 ebdf37dcf8c3d9ec c402f37880def88d 450ec79a6be62ff6 9c8eafe73395b1ae 68588eb0865d6ec5 f27e0fe5fb42edcc 881432fca815ee50 7d428a800a5051e7 aadf3fde26e09299 3c42c8d10cf55bf2 6583e8dae0b7d1d1 defc856a1b704ae0 3a5b7afb6526d5f5 00337d85cffcbf59
eqTqIrRRP61eiuT1,b6cc59720c0b142e 5e8a907f0b697a2f c301a358f2bf46f7 16b457f81f0b656c b57fa6245cdddf36 45bfb89ad12aa17c a584ebf59b1791b6 b72dc6bfb979e2c5 74b9639a30f6f80d f0bcd16364cfd939 5b3986ca5ae101ad 4201d72205fa1fe6 51d5eeb86196ca7a e501359e7a94a45c b80d43d6ba351311 d54c8f6a29ec868e 450e2f5ceb81fa39 9f1957d10f29f336 38832384dcc7ed7d 2376cc1183938aa2 a09f7bcc025d8164 6d8f89be955ba8cc 4df34ae638269ebe 691b74bf03a96705 5a1b72d01c1acdca 726f786aa57065de 22f110fd740c65ba 2ec271c6fdfab9df bf48b89cf44e2e06 6d34ec4331b2a26e 68dfeb62f9840acc 2d0a636ff205a6d1 ef61c4c25b0de963 b2c9d1ef6f2e05a6 f91e3769612dec06 78298b6f688dc621 9a51efcd058c72e3 5b7908be39a5e539 e4b915ec8bcf3484 7e2d83dc67a58e9d 48bd2f4ae85cc03f 96bcbc4dc2ae2373 79214b76bcc896b6 cb689d557bdafc97 67c6802a9d3f6d72 9fbc216af9a0c722 663265ea5972ba7f df80f68032e8081c 86b3eb67c27c5e32 3db63b05d5f645b4
wGbaLYJdbDXyNdmq,4b872eaca6bc9709 580d9727358fc4ff a812f7c518ebe01a 0966dbcae5e3418d d6bb7d9c2f947e28 0a87c07f0b6c4e32 98675e41e483cdc2 f697fd3cc7c70eb6 b3a856bb6a24e514 4d3201aad1917c1a b7d5f135e07e40e7 47358fe192f767ff 53169cc84eb130c0 6d289ee9c82465e4 87a3b2f30f9c9c37 a44d54c3047fa4ab 2699c78839d0e7f7 844437488c7764f0 95557cec4ad9e75b cea48a5c7823f7c8 9c9ae04cc747d364 6af8aff97b66f826 17a4b3fe56f93194 0222bb4c05032627 e7a8342ed2820d73 31ce569e0460b3d4 6ca3ac3e754dde3f 1e3a36ef4526b02c 12066e122ecc7c9f 9bc7048e823737fd 7bb37466bab5cbf8 330f9abaceb17449 21e0b4f19e9d0452 a9d1450394ae79d9 ee52fe0e2f1980e0 24dd5848b0e1c983 e8b220e07c7d0034 75da5ef8808060e1 d7f6e2d5384e4975 5170e8be4c824849 06f2b4d0800c4cb4 6670caf28d5ee733 c375b32f727786fe 8362676dd1421da0 efe5102f157755f9 4f4959134a502831 17fcfce805e7eb8f 99be516bc5bdf15e e545dbd525365587 a616e1063c185855
Gh843nIPe6GCT6Qo,52bf926c077d0023 95b71904f668ef9b 3e5fe9dcc281960a 60756bb478e127bd 5732c72864df5232 e039396778432a21 e263537d842e0d88 9cdc289edc9926d7 1245f4958bae3385 71be0e65ce4bfa5b e59feea707e799f7 6b0ab11b7dfe8708 0a232a7175385667 1deb1b711b0d551b d412fd135ba88ac1 ec2147cc7f53fe4d ba64a2cd97559859 9ca6727c87410dcc ae73becc24433991 8b00d45cf7c6a3d7 9d806f4819d0bed8 1ca00793e98d2ea4 c29db0de36ee93a4 9d29e9a2a34925df 66ed58079f87f6f6 3815016043e272d6 85a710187bad295c 068ae0da69969639 b283e35630dcbbd3 dba943f680a38ebf 26ef9e4eb6c7185d 019d1de70e4aece1 78d7e584b8776e54 7707ae37ea05d490 be693ef8f1b2dbb4 50bb6ec87bda614e 9eb826ee77bc33c2 b43ca2809b21fd7f 32f89bdd55efc53d 59d34ee6ecea110e 9876dbdbb8dd8aff 9d55e72c89efcf75 cc2271d845745b14 83636d73e70360d1 343cf1592c9d9a79 53400ecc5c6f728d 011c45f570323d27 d20326017951942a 0c51ade74be2cda0 07d4a0732ab833f5
7VDPJLNm15oMTPV7,655f14b549d6d909 efa56150916324b5 47e4e2678391177a 7adbaaf3fc0d8b9c 65b61a5dbe41a102 b739c2f8e5080194 5b3d6b5005c6cd18 77eafd596518e583 b0e1688ef4437d16 b03727ce6ecf249e 60d2d901cbdf224c b9e58728374a718a 34a7139469ff7442 6f6abd98928c3509 799c160f347b46e1 645048d0e8c4cc87 d6e479911298ff54 9de6b1e24b396206 9d412d8b6af85694 3b9affb839e7bf5b 37001867de321128 df8b89b246043a38 229d6f1bdcb453e7 3ae5842e99c22cdd dff9991f6d5f80ef 0a400ec42bc56859 978e534375968469 184618d6c90b6e16 393a20c0e9e982eb 3989716d65f4cfc4 5b1dc982f046917e 975766ea47ca63df 0e7f0a909828454f f16b824a9b827045 f9ad9524426f70aa e3d3afa793516301 e29c32c06b9e0f6e f1890e490f1643f5 266a4c25cb17721e 32b15ad296682ca6 726f9d7c2a176a5c f99ddbb0d0f12632 9c599312c3b39e87 e77edda6a665b309 0940cb087a76b757 e793ec407edab76a 9d80c5569bb55f4d 13b5e4544c8ff620 d7abaecbc1d06a29 da55529d9aeec662
bBOhkK3OhauHAFea,06bd15a7ccb38e92 98b4037bcd037ede ea97e7f878c8baed 11b0ece9c7dc9501 f51ba6a71b7a628a 1549b937ff093003 4a0180502f2cd0f5 2ae362db196fba7c 646d3c8617e97f60 bf738315d9ae9630 07da98758d71e7e6 7e2e2d06fc19d87e 9a5c613fb8176d58 62566ebfd09879e7 f1d9df33abf65b63 2368beeff58e0efc 1c351bffbe4cc844 4e1a5409f0bc9174 0fdc84a9a72b9927 4e2b78f262426df5 38fcbdaaca2465d3 4866f826e7681091 c3563ad047ab5d5a 343504573613e792 fd6d168025c4303c b4d82005ebb01188 ebeada1e760973dc e3cb0655ab567d48 5cfb78ffd9f811ca b1d3ab56eb261554 558ca46387f6d3d7 72f9ab35acedbb1c 386d7b2ac0141dbf c63ea9d98ba5e3f5 b19ef491ab4ad377 67c10832882e4985 dd729b870b6bc0a3 b1ff1c5e9ace2544 b6263ba3c3bc7f26 72fdf314d7cebc69 cdf3bbbcd983ed69 3939b73acce89e78 907dd9c9b79c6b4d ad36c54053e83ffd 01d2bea0f68e40ee 2ca67391123dc51e f89d5de92a8b8e14 bea8a3c7cbf19e55 a6c368d91f1f116a c2b73a69dfdb8251
SVFfhQTJ5W0IOJtK,57061ae933e57651 c2fe8f392a604d7a 667f23608ec5ef53 19b8e65165a5b8cd b5f775097a09b988 181356dfdbf07c72 380853cf712d9494 ddad0f57aecd0495 2f95af6e318f5453 ac413ef546fb5542 9626ff2dd261e198 5cdcef49d610e933 890595568cab870f 871610a06e8295c5 a983521bbfbe51e6 bedeb724f83c34c7 a2ed9a2ed8d66153 fb1396be18127223 9ff03063ef0c742c e35c809750f59250 341db7d3972eeda3 00c63d9e886a462c 1ff08696e54a1354 9cd3339b1377c830 fd855c7d3992685c 7c3f8d6bc7c04034 49617c5e78600e8e 292d55dfb95ca10f 95c3e4d30c4aebef 90900ab0685c109b d032084ef3e71f07 d9629a95bbd6813c 90cd525b40829ceb d201fc8eda11cb0a 6a0a9d99c67eb7f4 a385e493ee447902 af2f1137c7f13ad8 b35e8a3396a825d7 3034d802c6ae1404 80ffb362e6d6148c 1b029665c83c9d40 af0f6d371abc2723 bd78e542e67f2197 1e92185c431b0bcd 43018ec7083c0d70 e1a55ad3ecc6cc4e 1aed32feea410469 d5670d43b5d3464a 18b36cf8f1086bf9 f29eeaca9c6f16b1
XxpbtP53PDNeT0si,e91fc473cf217409 137808076ecd35a4 4955399b9d459896 2fb8d9550fc9b591 9300cd905e242b0d 797a7bdf9e98c19b 3f923e710955105f 1f242542ede9d660 7b7d3cf28d4cc2ab 56c3204842d661a4 03119d1d0190d268 2b356baef6a9d363 4ad06ad91ded4c51 c182ebf5ffed4321 871720d9dc79e92d dd3e564432783438 d885471feeff6a87 f868179722911b08 dda4d281b588ccdc 3d59eae4968c37ca f5724bc71f241229 a26c74956d5331c3 24ac339cc46eac05 2edb51594a68e8a8 78860990adb147e0 1f6281f769150a2f 374f44c96aac7714 6217a161db66aaa0 b4e65962e4e6ef94 57db1cbdbb7236cc 3778326d1830b464 bab2fcb98d24613f b41adbf3be7889d1 953b76b0980fdb37 d183115cb2725165 1f74385c93027821 2bfb72bfb6d4901d 42200a32b95167d3 b6d907053ec45c7e a9c1c9886bfa8ca2 632418b331b0509c 57d238efb90e4f7a 0696785b5cc08008 a31a1e65f43e0300 5d5fe75a224c4960 d0e6ff61ff431ccf b853a2944b481cc7 b53696567512c433 0ddac9647327cf9a 77fb3ac6fc7cabc1
8F3us4IJ1LnSXHhX,cb45e5fd3f5ea955 bdfc5e321e952b78 5f95931dc3d7a9c2 38bd8f5f3eb45156 1b54d2cd2a258aa1 73f2df7cbdf8cf08 59725cf0a9a050ea c368b74637498b2c 49af2d31fa2f2adf 63f3a727b301c5f1 eab09db8d3a9f895 8cc2846fa735a298 fc0cbad4844061a4 d436d16944bfb2cb 33391d1721745898 c52de527d1426a81 440f27e2f327144d c7e0e6dc9047d0ee fe6266304dd8841f 629e302b05aa98d1 10794535cb5c58b5 e4273fa2690bf03d 0cbf0bc5e109e53f 6d428affa647ec83 88e13009ca9929af 822131e1e41199ab c2f32c6596eefe86 0a92abf38690b108 761bd15d046adcdc 271df7f65512777d 77f50e5fdc99e640 8704881de3ca4211 07d90e713b9a717f 06b60f7308bf3cb4 53e69ceaac290143 ad43b89bc22ce34c c55865fdb47b9461 d5b5ecb76a9b3782 74a20d2d94d9964b b9531bfe4b0084b8 3107fd245ff610d6 cd4d427029ce0263 53546a479f5c5a65 a3cc5d2453813f8a fc66909705efda6b bf1f3ae7aeecb1ab 708425d484d721bd 684199ab72ff3abf 979f91d861af1100 9b8bd24abb1ac143
